FileAddress,corresponding_img,Goasting,SNR Chang,SNR Normal,dataset
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\3,anat_20181017_110514_AE0617_27_w07_181017_1_1_20.png,False,35.97061282597404,28.39877193097258,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\4,anat_20181017_110514_AE0617_27_w07_181017_1_1_21.png,False,35.66700654411973,24.729873070827367,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\6,anat_20181017_110514_AE0617_27_w07_181017_1_1_22.png,False,36.22848254311957,37.947285836139535,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\7,anat_20181017_110514_AE0617_27_w07_181017_1_1_23.png,False,39.896780472986975,40.28559613225396,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\8,anat_20181017_110514_AE0617_27_w07_181017_1_1_24.png,False,34.955119400886865,38.00624845523381,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_110514_AE0617_27_w07_181017_1_1\9,anat_20181017_110514_AE0617_27_w07_181017_1_1_25.png,False,37.11228388112816,40.659934681232485,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_134753_AE0617_21_w07_181017_1_1\10,anat_20181017_134753_AE0617_21_w07_181017_1_1_26.png,False,41.03884217725785,19.30260245556429,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_134753_AE0617_21_w07_181017_1_1\11,anat_20181017_134753_AE0617_21_w07_181017_1_1_27.png,False,34.721834342430505,25.05084927305259,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_134753_AE0617_21_w07_181017_1_1\15,anat_20181017_134753_AE0617_21_w07_181017_1_1_28.png,False,34.410553595153864,38.98278884558818,117_m_Ra
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181017_134753_AE0617_21_w07_181017_1_1\16,anat_20181017_134753_AE0617_21_w07_181017_1_1_29.png,False,36.418540988398334,41.05109877300657,117_m_Ra
